bat_team,bowl_team,runs,wickets,overs,runs_last_5,wickets_last_5,total
Sri Lanka,England,153,7,18.1,38,2,163
Sri Lanka,England,154,7,18.2,37,2,163
Sri Lanka,England,154,7,18.3,37,1,163
Sri Lanka,England,154,8,18.4,36,2,163
Sri Lanka,England,154,8,18.5,36,2,163
Sri Lanka,England,158,8,18.6,40,2,163
Sri Lanka,England,158,8,19.1,38,2,163
Sri Lanka,England,159,8,19.2,38,2,163
Sri Lanka,England,161,8,19.3,39,2,163
Sri Lanka,England,161,9,19.4,38,3,163
Sri Lanka,England,163,9,19.5,37,3,163
Sri Lanka,England,163,10,19.6,36,4,163
Australia,South Africa,0,0,0.1,0,0,209
Australia,South Africa,0,0,0.2,0,0,209
Australia,South Africa,0,0,0.3,0,0,209
Australia,South Africa,0,0,0.4,0,0,209
Australia,South Africa,1,0,0.5,1,0,209
Australia,South Africa,5,0,0.6,5,0,209
Australia,South Africa,5,0,1.1,5,0,209
Australia,South Africa,6,0,1.2,6,0,209
Australia,South Africa,7,0,1.3,7,0,209
Australia,South Africa,7,0,1.4,7,0,209
Australia,South Africa,11,0,1.5,11,0,209
Australia,South Africa,11,0,1.6,11,0,209
Australia,South Africa,17,0,2.1,17,0,209
Australia,South Africa,17,0,2.2,17,0,209
Australia,South Africa,21,0,2.3,21,0,209
Australia,South Africa,22,0,2.4,22,0,209
Australia,South Africa,23,0,2.5,23,0,209
Australia,South Africa,23,0,2.6,23,0,209
Australia,South Africa,23,0,3.1,23,0,209
Australia,South Africa,24,0,3.2,24,0,209
Australia,South Africa,25,0,3.3,25,0,209
Australia,South Africa,26,0,3.4,26,0,209
Australia,South Africa,30,0,3.5,30,0,209
Australia,South Africa,31,0,3.6,31,0,209
Australia,South Africa,32,0,4.1,32,0,209
Australia,South Africa,33,0,4.2,33,0,209
Australia,South Africa,33,0,4.3,33,0,209
Australia,South Africa,39,0,4.4,39,0,209
Australia,South Africa,39,0,4.5,39,0,209
Australia,South Africa,39,0,4.6,39,0,209
Australia,South Africa,40,0,5.1,40,0,209
Australia,South Africa,41,0,5.1,41,0,209
Australia,South Africa,43,0,5.2,43,0,209
Australia,South Africa,43,0,5.3,43,0,209
Australia,South Africa,47,0,5.4,46,0,209
Australia,South Africa,48,0,5.5,43,0,209
Australia,South Africa,49,0,5.5,44,0,209
Australia,South Africa,50,0,5.6,44,0,209
Australia,South Africa,51,0,6.0,44,0,209
Australia,South Africa,52,0,6.1,45,0,209
Australia,South Africa,53,0,6.2,42,0,209
Australia,South Africa,57,0,6.3,46,0,209
Australia,South Africa,57,1,6.4,40,1,209
Australia,South Africa,57,1,6.5,40,1,209
Australia,South Africa,58,1,6.5,37,1,209
Australia,South Africa,59,1,6.6,37,1,209
Australia,South Africa,59,1,7.1,36,1,209
Australia,South Africa,59,1,7.2,36,1,209
Australia,South Africa,60,1,7.3,37,1,209
Australia,South Africa,60,1,7.4,36,1,209
Australia,South Africa,64,1,7.5,39,1,209
Australia,South Africa,64,1,7.6,38,1,209
Australia,South Africa,64,1,8.1,34,1,209
Australia,South Africa,68,1,8.2,37,1,209
Australia,South Africa,69,1,8.3,37,1,209
Australia,South Africa,70,1,8.4,37,1,209
Australia,South Africa,76,1,8.5,43,1,209
Australia,South Africa,77,1,8.6,38,1,209
Australia,South Africa,83,1,9.1,44,1,209
Australia,South Africa,84,1,9.2,45,1,209
Australia,South Africa,86,1,9.3,46,1,209
Australia,South Africa,87,1,9.3,46,1,209
Australia,South Africa,88,1,9.3,45,1,209
Australia,South Africa,90,1,9.4,47,1,209
Australia,South Africa,91,1,9.5,44,1,209
Australia,South Africa,92,1,9.6,44,1,209
Australia,South Africa,92,1,10.1,43,1,209
Australia,South Africa,93,1,10.2,43,1,209
Australia,South Africa,93,1,10.3,42,1,209
Australia,South Africa,97,1,10.4,45,1,209
Australia,South Africa,98,1,10.5,45,1,209
Australia,South Africa,99,1,10.6,42,1,209
Australia,South Africa,103,1,11.1,46,0,209
Australia,South Africa,103,2,11.2,46,1,209
Australia,South Africa,104,2,11.3,46,1,209
Australia,South Africa,105,2,11.4,46,1,209
Australia,South Africa,106,2,11.5,47,1,209
Australia,South Africa,110,2,11.6,51,1,209
Australia,South Africa,114,2,12.1,54,1,209
Australia,South Africa,115,2,12.2,55,1,209
Australia,South Africa,119,2,12.3,55,1,209
Australia,South Africa,123,2,12.4,59,1,209
Australia,South Africa,127,2,12.5,63,1,209
Australia,South Africa,127,2,12.6,59,1,209
Australia,South Africa,128,2,13.1,59,1,209
Australia,South Africa,128,2,13.2,58,1,209
Australia,South Africa,130,2,13.3,54,1,209
Australia,South Africa,134,2,13.4,57,1,209
Australia,South Africa,135,2,13.5,52,1,209
Australia,South Africa,136,2,13.6,52,1,209
Australia,South Africa,137,2,14.1,51,1,209
Australia,South Africa,138,2,14.2,51,1,209
Australia,South Africa,139,2,14.3,51,1,209
Australia,South Africa,140,2,14.4,50,1,209
Australia,South Africa,144,2,14.5,53,1,209
Australia,South Africa,145,2,14.6,53,1,209
Australia,South Africa,148,2,15.1,56,1,209
Australia,South Africa,149,2,15.2,56,1,209
Australia,South Africa,155,2,15.3,62,1,209
Australia,South Africa,156,2,15.4,59,1,209
Australia,South Africa,157,2,15.5,59,1,209
Australia,South Africa,159,2,15.6,60,1,209
Australia,South Africa,160,2,16.1,57,1,209
Australia,South Africa,162,2,16.2,59,0,209
Australia,South Africa,163,2,16.3,59,0,209
Australia,South Africa,163,2,16.4,58,0,209
Australia,South Africa,164,2,16.5,58,0,209
Australia,South Africa,165,2,16.6,55,0,209
Australia,South Africa,166,2,17.1,52,0,209
Australia,South Africa,167,2,17.2,52,0,209
Australia,South Africa,167,2,17.3,48,0,209
Australia,South Africa,173,2,17.4,50,0,209
Australia,South Africa,174,2,17.5,47,0,209
Australia,South Africa,174,2,17.6,47,0,209
Australia,South Africa,175,2,18.1,47,0,209
Australia,South Africa,176,2,18.2,48,0,209
Australia,South Africa,178,2,18.3,48,0,209
Australia,South Africa,184,2,18.4,50,0,209
Australia,South Africa,185,2,18.5,50,0,209
Australia,South Africa,187,2,18.6,51,0,209
Australia,South Africa,187,3,19.1,50,1,209
Australia,South Africa,189,3,19.1,51,1,209
Australia,South Africa,191,3,19.2,52,1,209
Australia,South Africa,197,3,19.3,57,1,209
Australia,South Africa,201,3,19.4,57,1,209
Australia,South Africa,207,3,19.5,62,1,209
Australia,South Africa,209,3,19.6,61,1,209
West Indies,New Zealand,0,0,0.1,0,0,126
West Indies,New Zealand,0,0,0.2,0,0,126
West Indies,New Zealand,4,0,0.3,4,0,126
West Indies,New Zealand,6,0,0.4,6,0,126
West Indies,New Zealand,6,0,0.5,6,0,126
West Indies,New Zealand,6,0,0.6,6,0,126
West Indies,New Zealand,6,0,1.1,6,0,126
West Indies,New Zealand,6,0,1.2,6,0,126
West Indies,New Zealand,6,0,1.3,6,0,126
West Indies,New Zealand,7,0,1.4,7,0,126
West Indies,New Zealand,8,0,1.4,8,0,126
West Indies,New Zealand,8,0,1.5,8,0,126
West Indies,New Zealand,8,0,1.6,8,0,126
West Indies,New Zealand,8,0,2.1,8,0,126
West Indies,New Zealand,8,0,2.2,8,0,126
West Indies,New Zealand,8,0,2.3,8,0,126
West Indies,New Zealand,9,0,2.4,9,0,126
West Indies,New Zealand,13,0,2.5,13,0,126
West Indies,New Zealand,13,0,2.6,13,0,126
West Indies,New Zealand,13,0,3.1,13,0,126
West Indies,New Zealand,14,0,3.2,14,0,126
West Indies,New Zealand,14,0,3.3,14,0,126
West Indies,New Zealand,14,1,3.4,14,1,126
West Indies,New Zealand,14,1,3.5,14,1,126
West Indies,New Zealand,14,1,3.6,14,1,126
West Indies,New Zealand,15,1,4.1,15,1,126
West Indies,New Zealand,19,1,4.2,19,1,126
West Indies,New Zealand,19,1,4.3,19,1,126
West Indies,New Zealand,19,1,4.4,19,1,126
West Indies,New Zealand,20,1,4.5,20,1,126
West Indies,New Zealand,21,1,4.5,21,1,126
West Indies,New Zealand,21,1,4.6,21,1,126
West Indies,New Zealand,21,1,5.1,17,1,126
West Indies,New Zealand,22,1,5.2,16,1,126
West Indies,New Zealand,22,1,5.3,16,1,126
West Indies,New Zealand,23,1,5.4,17,1,126
West Indies,New Zealand,23,1,5.5,17,1,126
West Indies,New Zealand,23,1,5.6,17,1,126
West Indies,New Zealand,23,1,6.1,17,1,126
West Indies,New Zealand,24,1,6.2,17,1,126
West Indies,New Zealand,25,1,6.3,17,1,126
West Indies,New Zealand,26,1,6.4,18,1,126
West Indies,New Zealand,26,1,6.5,18,1,126
West Indies,New Zealand,26,1,6.6,18,1,126
West Indies,New Zealand,27,1,7.1,19,1,126
West Indies,New Zealand,28,1,7.2,20,1,126
West Indies,New Zealand,28,2,7.3,19,2,126
West Indies,New Zealand,32,2,7.4,19,2,126
West Indies,New Zealand,33,2,7.5,20,2,126
West Indies,New Zealand,39,2,7.6,26,2,126
West Indies,New Zealand,41,2,8.1,27,2,126
West Indies,New Zealand,42,2,8.2,28,2,126
West Indies,New Zealand,42,3,8.3,28,2,126
West Indies,New Zealand,42,3,8.4,28,2,126
West Indies,New Zealand,43,3,8.5,29,2,126
West Indies,New Zealand,44,3,8.6,29,2,126
West Indies,New Zealand,48,3,9.1,29,2,126
West Indies,New Zealand,48,3,9.2,29,2,126
West Indies,New Zealand,52,3,9.3,33,2,126
West Indies,New Zealand,52,4,9.4,32,3,126
West Indies,New Zealand,53,4,9.5,32,3,126
West Indies,New Zealand,54,4,9.6,33,3,126
West Indies,New Zealand,55,4,10.1,34,3,126
West Indies,New Zealand,55,4,10.2,33,3,126
West Indies,New Zealand,56,4,10.3,34,3,126
West Indies,New Zealand,57,4,10.4,34,3,126
West Indies,New Zealand,58,4,10.5,35,3,126
West Indies,New Zealand,59,4,10.6,36,3,126
West Indies,New Zealand,59,4,11.1,36,3,126
West Indies,New Zealand,60,4,11.2,36,3,126
West Indies,New Zealand,60,4,11.3,35,3,126
West Indies,New Zealand,60,4,11.4,34,3,126
West Indies,New Zealand,64,4,11.5,38,3,126
West Indies,New Zealand,65,4,11.6,39,3,126
West Indies,New Zealand,66,4,12.1,39,3,126
West Indies,New Zealand,67,4,12.2,39,3,126
West Indies,New Zealand,71,4,12.3,43,2,126
West Indies,New Zealand,73,4,12.4,41,2,126
West Indies,New Zealand,73,4,12.5,40,2,126
West Indies,New Zealand,73,4,12.6,34,2,126
West Indies,New Zealand,75,4,13.1,34,2,126
West Indies,New Zealand,76,4,13.2,34,2,126
West Indies,New Zealand,78,4,13.3,36,1,126
West Indies,New Zealand,78,4,13.4,36,1,126
West Indies,New Zealand,79,4,13.5,36,1,126
West Indies,New Zealand,79,5,13.6,35,2,126
West Indies,New Zealand,79,5,14.1,31,2,126
West Indies,New Zealand,80,5,14.2,32,2,126
West Indies,New Zealand,80,5,14.3,28,2,126
West Indies,New Zealand,80,5,14.4,28,1,126
West Indies,New Zealand,80,5,14.5,27,1,126
West Indies,New Zealand,81,5,14.6,27,1,126
West Indies,New Zealand,82,5,15.1,27,1,126
West Indies,New Zealand,82,5,15.2,27,1,126
West Indies,New Zealand,82,5,15.3,26,1,126
West Indies,New Zealand,83,5,15.4,26,1,126
West Indies,New Zealand,83,5,15.5,25,1,126
West Indies,New Zealand,84,5,15.6,25,1,126
West Indies,New Zealand,85,5,16.1,26,1,126
West Indies,New Zealand,89,5,16.2,29,1,126
West Indies,New Zealand,90,5,16.3,30,1,126
West Indies,New Zealand,91,5,16.4,31,1,126
West Indies,New Zealand,92,5,16.5,28,1,126
West Indies,New Zealand,93,5,16.6,28,1,126
West Indies,New Zealand,97,5,17.1,31,1,126
West Indies,New Zealand,98,5,17.2,31,1,126
West Indies,New Zealand,99,5,17.3,28,1,126
West Indies,New Zealand,103,5,17.4,30,1,126
West Indies,New Zealand,103,5,17.5,30,1,126
West Indies,New Zealand,104,5,17.6,31,1,126
West Indies,New Zealand,105,5,18.1,30,1,126
West Indies,New Zealand,109,5,18.2,33,1,126
West Indies,New Zealand,110,5,18.3,32,1,126
West Indies,New Zealand,110,6,18.4,32,2,126
West Indies,New Zealand,111,6,18.5,32,2,126
West Indies,New Zealand,115,6,18.6,36,1,126
West Indies,New Zealand,116,6,19.1,37,1,126
West Indies,New Zealand,122,6,19.1,42,1,126
West Indies,New Zealand,123,6,19.2,43,1,126
West Indies,New Zealand,123,6,19.3,43,1,126
West Indies,New Zealand,124,6,19.4,44,1,126
West Indies,New Zealand,124,7,19.5,43,2,126
West Indies,New Zealand,126,7,19.6,44,2,126
South Africa,Australia,0,0,0.1,0,0,201
South Africa,Australia,0,0,0.2,0,0,201
South Africa,Australia,1,0,0.3,1,0,201
South Africa,Australia,5,0,0.4,5,0,201
South Africa,Australia,5,0,0.5,5,0,201
South Africa,Australia,6,0,0.6,6,0,201
South Africa,Australia,10,0,1.1,10,0,201
South Africa,Australia,11,0,1.2,11,0,201
South Africa,Australia,12,0,1.2,12,0,201
South Africa,Australia,14,0,1.3,14,0,201
South Africa,Australia,14,0,1.4,14,0,201
South Africa,Australia,15,0,1.5,15,0,201
South Africa,Australia,15,0,1.6,15,0,201
South Africa,Australia,16,0,2.1,16,0,201
South Africa,Australia,17,0,2.2,17,0,201
South Africa,Australia,18,0,2.3,18,0,201
South Africa,Australia,19,0,2.4,19,0,201
South Africa,Australia,19,0,2.5,19,0,201
South Africa,Australia,20,0,2.6,20,0,201
South Africa,Australia,22,0,3.1,22,0,201
South Africa,Australia,23,0,3.1,23,0,201
South Africa,Australia,27,0,3.2,27,0,201
South Africa,Australia,27,0,3.3,27,0,201
South Africa,Australia,27,0,3.4,27,0,201
South Africa,Australia,31,0,3.5,31,0,201
South Africa,Australia,31,0,3.6,31,0,201
South Africa,Australia,35,0,4.1,35,0,201
South Africa,Australia,35,0,4.2,35,0,201
South Africa,Australia,39,0,4.3,39,0,201
South Africa,Australia,39,0,4.4,39,0,201
South Africa,Australia,39,0,4.5,39,0,201
South Africa,Australia,40,0,4.6,40,0,201
South Africa,Australia,42,0,5.1,41,0,201
South Africa,Australia,48,0,5.2,43,0,201
South Africa,Australia,48,0,5.3,43,0,201
South Africa,Australia,48,1,5.4,42,1,201
South Africa,Australia,48,1,5.5,38,1,201
South Africa,Australia,48,1,5.6,37,1,201
South Africa,Australia,50,1,6.1,38,1,201
South Africa,Australia,51,1,6.2,37,1,201
South Africa,Australia,55,1,6.3,41,1,201
South Africa,Australia,59,1,6.4,44,1,201
South Africa,Australia,59,1,6.5,44,1,201
South Africa,Australia,59,1,6.6,43,1,201
South Africa,Australia,59,1,7.1,42,1,201
South Africa,Australia,61,1,7.2,43,1,201
South Africa,Australia,62,1,7.3,43,1,201
South Africa,Australia,63,1,7.4,44,1,201
South Africa,Australia,64,1,7.5,44,1,201
South Africa,Australia,65,1,7.6,43,1,201
South Africa,Australia,67,1,8.1,44,1,201
South Africa,Australia,67,1,8.2,40,1,201
South Africa,Australia,67,1,8.3,40,1,201
South Africa,Australia,67,1,8.4,40,1,201
South Africa,Australia,67,1,8.5,36,1,201
South Africa,Australia,69,1,8.6,38,1,201
South Africa,Australia,73,1,9.1,38,1,201
South Africa,Australia,74,1,9.2,39,1,201
South Africa,Australia,75,1,9.3,36,1,201
South Africa,Australia,81,1,9.4,42,1,201
South Africa,Australia,82,1,9.4,43,1,201
South Africa,Australia,83,1,9.5,43,1,201
South Africa,Australia,83,1,9.6,41,1,201
South Africa,Australia,87,1,10.1,39,1,201
South Africa,Australia,88,1,10.2,40,1,201
South Africa,Australia,89,1,10.3,41,0,201
South Africa,Australia,89,1,10.4,41,0,201
South Africa,Australia,89,1,10.5,41,0,201
South Africa,Australia,90,1,10.6,40,0,201
South Africa,Australia,92,1,11.1,41,0,201
South Africa,Australia,93,1,11.2,38,0,201
South Africa,Australia,99,1,11.3,40,0,201
South Africa,Australia,100,1,11.4,41,0,201
South Africa,Australia,104,1,11.5,45,0,201
South Africa,Australia,105,1,11.6,46,0,201
South Africa,Australia,106,1,12.1,45,0,201
South Africa,Australia,107,1,12.2,45,0,201
South Africa,Australia,108,1,12.3,45,0,201
South Africa,Australia,111,1,12.4,47,0,201
South Africa,Australia,111,1,12.5,46,0,201
South Africa,Australia,112,1,12.6,45,0,201
South Africa,Australia,113,1,13.1,46,0,201
South Africa,Australia,114,1,13.1,47,0,201
South Africa,Australia,120,1,13.2,53,0,201
South Africa,Australia,121,1,13.3,54,0,201
South Africa,Australia,122,1,13.4,53,0,201
South Africa,Australia,126,1,13.5,53,0,201
South Africa,Australia,127,1,13.6,53,0,201
South Africa,Australia,128,1,14.1,53,0,201
South Africa,Australia,129,1,14.2,48,0,201
South Africa,Australia,130,1,14.3,48,0,201
South Africa,Australia,134,1,14.4,51,0,201
South Africa,Australia,135,1,14.5,52,0,201
South Africa,Australia,136,1,14.6,49,0,201
South Africa,Australia,140,1,15.1,52,0,201
South Africa,Australia,142,1,15.2,53,0,201
South Africa,Australia,148,1,15.3,59,0,201
South Africa,Australia,154,1,15.4,65,0,201
South Africa,Australia,155,1,15.5,65,0,201
South Africa,Australia,159,1,15.6,67,0,201
South Africa,Australia,159,2,16.1,66,1,201
South Africa,Australia,160,2,16.2,61,1,201
South Africa,Australia,161,2,16.3,61,1,201
South Africa,Australia,162,2,16.4,58,1,201
South Africa,Australia,166,2,16.5,61,1,201
South Africa,Australia,170,2,16.6,64,1,201
South Africa,Australia,170,3,17.1,63,2,201
South Africa,Australia,170,3,17.2,62,2,201
South Africa,Australia,171,3,17.3,60,2,201
South Africa,Australia,172,3,17.4,61,2,201
South Africa,Australia,173,3,17.5,61,2,201
South Africa,Australia,177,3,17.6,64,2,201
South Africa,Australia,178,3,18.1,64,2,201
South Africa,Australia,178,3,18.2,58,2,201
South Africa,Australia,180,3,18.3,59,2,201
South Africa,Australia,181,3,18.4,59,2,201
South Africa,Australia,183,3,18.5,57,2,201
South Africa,Australia,184,3,18.6,57,2,201
South Africa,Australia,185,3,19.1,57,2,201
South Africa,Australia,191,3,19.2,62,2,201
South Africa,Australia,191,4,19.3,61,3,201
South Africa,Australia,195,4,19.4,61,3,201
South Africa,Australia,197,4,19.5,62,3,201
South Africa,Australia,201,4,19.6,65,3,201
Australia,England,0,0,0.1,0,0,221
Australia,England,1,0,0.1,1,0,221
Australia,England,5,0,0.2,5,0,221
Australia,England,5,0,0.3,5,0,221
Australia,England,6,0,0.3,6,0,221
Australia,England,6,0,0.4,6,0,221
Australia,England,6,0,0.5,6,0,221
Australia,England,6,0,0.6,6,0,221
Australia,England,10,0,1.1,10,0,221
Australia,England,10,0,1.2,10,0,221
Australia,England,14,0,1.3,14,0,221
Australia,England,16,0,1.4,16,0,221
Australia,England,20,0,1.5,20,0,221
Australia,England,20,0,1.6,20,0,221
Australia,England,20,0,2.1,20,0,221
Australia,England,20,0,2.2,20,0,221
Australia,England,22,0,2.3,22,0,221
Australia,England,22,0,2.4,22,0,221
Australia,England,22,0,2.5,22,0,221
Australia,England,22,0,2.6,22,0,221
Australia,England,28,0,3.1,28,0,221
Australia,England,28,1,3.2,28,1,221
Australia,England,28,1,3.3,28,1,221
Australia,England,32,1,3.4,32,1,221
Australia,England,33,1,3.5,33,1,221
Australia,England,34,1,3.6,34,1,221
Australia,England,35,1,4.1,35,1,221
Australia,England,36,1,4.2,36,1,221
Australia,England,42,1,4.3,42,1,221
Australia,England,46,1,4.4,46,1,221
Australia,England,50,1,4.5,50,1,221
Australia,England,52,1,4.6,51,1,221
Australia,England,58,1,5.1,53,1,221
Australia,England,64,1,5.2,59,1,221
Australia,England,70,1,5.3,64,1,221
Australia,England,71,1,5.4,65,1,221
Australia,England,72,1,5.5,66,1,221
Australia,England,73,1,5.6,67,1,221
Australia,England,73,1,6.1,63,1,221
Australia,England,74,1,6.2,64,1,221
Australia,England,75,1,6.3,61,1,221
Australia,England,75,1,6.4,59,1,221
Australia,England,81,1,6.5,61,1,221
Australia,England,83,1,6.6,63,1,221
Australia,England,85,1,7.1,65,1,221
Australia,England,86,1,7.2,66,1,221
Australia,England,92,1,7.3,70,1,221
Australia,England,93,1,7.4,71,1,221
Australia,England,93,1,7.5,71,1,221
Australia,England,97,1,7.6,75,1,221
Australia,England,97,2,8.1,69,2,221
Australia,England,101,2,8.2,73,1,221
Australia,England,101,2,8.3,73,1,221
Australia,England,103,2,8.4,71,1,221
Australia,England,104,2,8.5,71,1,221
Australia,England,105,2,8.6,71,1,221
Australia,England,105,2,9.1,70,1,221
Australia,England,106,2,9.2,70,1,221
Australia,England,110,2,9.3,68,1,221
Australia,England,110,2,9.4,64,1,221
Australia,England,111,2,9.5,61,1,221
Australia,England,117,2,9.6,65,1,221
Australia,England,123,2,10.1,65,1,221
Australia,England,123,3,10.2,59,2,221
Australia,England,126,3,10.3,56,2,221
Australia,England,127,3,10.4,56,2,221
Australia,England,128,3,10.5,56,2,221
Australia,England,129,3,10.6,56,2,221
Australia,England,133,3,11.1,60,2,221
Australia,England,133,3,11.2,59,2,221
Australia,England,135,3,11.3,60,2,221
Australia,England,137,3,11.4,62,2,221
Australia,England,138,3,11.5,57,2,221
Australia,England,139,3,11.6,56,2,221
Australia,England,141,3,12.1,56,2,221
Australia,England,147,3,12.2,61,2,221
Australia,England,148,3,12.3,56,2,221
Australia,England,148,3,12.4,55,2,221
Australia,England,149,3,12.5,56,2,221
Australia,England,149,3,12.6,52,2,221
Australia,England,149,4,13.1,52,2,221
Australia,England,150,4,13.2,49,2,221
Australia,England,150,4,13.3,49,2,221
Australia,England,152,4,13.4,49,2,221
Australia,England,152,4,13.5,48,2,221
Australia,England,153,4,13.6,48,2,221
Australia,England,155,4,14.1,50,2,221
Australia,England,155,5,14.2,49,3,221
Australia,England,155,5,14.3,45,3,221
Australia,England,155,5,14.4,45,3,221
Australia,England,156,5,14.5,45,3,221
Australia,England,157,5,14.6,40,3,221
Australia,England,161,5,15.1,38,3,221
Australia,England,165,5,15.2,42,2,221
Australia,England,166,5,15.3,40,2,221
Australia,England,166,5,15.4,39,2,221
Australia,England,167,5,15.5,39,2,221
Australia,England,168,5,15.6,39,2,221
Australia,England,169,5,16.1,36,2,221
Australia,England,169,5,16.2,36,2,221
Australia,England,175,5,16.3,40,2,221
Australia,England,176,5,16.4,39,2,221
Australia,England,180,5,16.5,42,2,221
Australia,England,182,5,16.6,43,2,221
Australia,England,183,5,17.1,42,2,221
Australia,England,184,5,17.2,37,2,221
Australia,England,185,5,17.3,37,2,221
Australia,England,187,5,17.4,39,2,221
Australia,England,188,5,17.5,39,2,221
Australia,England,194,5,17.6,45,2,221
Australia,England,194,5,18.1,45,1,221
Australia,England,195,5,18.2,45,1,221
Australia,England,199,5,18.3,49,1,221
Australia,England,201,5,18.4,49,1,221
